ICAO,PHASE,RANGE,DATE,MVTS_VALID,MVTS_NA,TOT_ASMA,TOT_REF,TOT_ADD_TIME,TOT_ASMA_SUPPLIED,TOT_UNIMP_SUPPLIED,TOT_ADD_SUPPLIED
SBBR,ARR,C40,2023-04-12,194,37,2879.8333333333335,2542.02,337.81333333333333,2879.8333333333335,2495.5866666666666,384.24666666666667
SBBR,ARR,C100,2023-04-13,201,37,5058.416666666667,4420.833333333333,637.5833333333334,5058.416666666667,4399.883333333333,658.5333333333333
SBBR,ARR,C40,2023-04-13,210,28,3157.65,2740.7633333333333,416.88666666666666,3157.65,2680.2066666666665,477.4433333333333
SBBR,ARR,C100,2023-04-14,165,61,4015.766666666667,3566.9066666666668,448.86,4015.766666666667,3571.9866666666667,443.78000000000003
SBBR,ARR,C40,2023-04-14,160,66,2331.25,2064.3966666666665,266.85333333333335,2331.25,2028.4866666666667,302.7633333333333
SBBR,ARR,C100,2023-04-15,90,87,2263.5333333333333,1977.83,285.7033333333334,2263.5333333333333,1991.17,272.36333333333334
SBBR,ARR,C40,2023-04-15,90,87,1328.7166666666667,1204.8966666666668,123.82000000000002,1328.7166666666667,1192.5266666666666,136.19
SBBR,ARR,C100,2023-04-16,147,19,3563.55,3162.2766666666666,401.27333333333337,3563.55,3195.6566666666668,367.8933333333333
SBBR,ARR,C40,2023-04-16,149,17,2130.6,1915.8366666666666,214.76333333333335,2130.6,1905.6833333333334,224.91666666666666
SBBR,ARR,C100,2023-04-17,206,38,5227.1,4445.31,781.79,5227.1,4468.036666666667,759.0633333333333
SBBR,ARR,C40,2023-04-17,212,32,3247.1,2762.2066666666665,484.8933333333333,3247.1,2735.8733333333334,511.2266666666667
SBBR,ARR,C100,2023-04-18,209,42,5133.75,4545.933333333333,587.8166666666666,5133.75,4523.21,610.54
SBBR,ARR,C40,2023-04-18,205,46,2965.5,2639.59,325.90999999999997,2965.5,2592.07,373.43
SBBR,ARR,C100,2023-04-19,201,41,5060.683333333333,4381.823333333334,678.86,5060.683333333333,4354.99,705.6933333333334
SBBR,ARR,C40,2023-04-19,200,42,3028.45,2618.16,410.29,3028.45,2577.19,451.26
SBBR,ARR,C100,2023-04-20,185,46,4624.983333333334,3975.5866666666666,649.3966666666666,4624.983333333334,4017.6800000000003,607.3033333333333
SBBR,ARR,C40,2023-04-20,184,47,2796.25,2396.31,399.94000000000005,2796.25,2395.0833333333335,401.1666666666667
SBBR,ARR,C100,2023-04-21,157,37,3796.3166666666666,3405.23,391.08666666666664,3796.3166666666666,3426.2433333333333,370.0733333333333
SBBR,ARR,C40,2023-04-21,165,29,2345.15,2120.3133333333335,224.83666666666664,2345.15,2090.2966666666666,254.85333333333332
SBBR,ARR,C100,2023-04-22,116,13,2803.7,2522.2633333333333,281.43666666666667,2803.7,2543.89,259.81
SBBR,ARR,C40,2023-04-22,118,11,1694.75,1529.15,165.6,1694.75,1508.1333333333332,186.61666666666667
SBBR,ARR,C100,2023-04-23,140,23,3728.1833333333334,3069.33,658.8533333333334,3728.1833333333334,3069.65,658.5333333333333
SBBR,ARR,C40,2023-04-23,146,17,2172.4333333333334,1912.02,260.4133333333333,2172.4333333333334,1880.4966666666667,291.93666666666667
SBBR,ARR,C100,2023-04-24,194,28,4846.066666666667,4230.543333333333,615.5233333333333,4846.066666666667,4220,626.0666666666667
SBBR,ARR,C40,2023-04-24,199,23,2993.366666666667,2591.43,401.93666666666667,2993.366666666667,2524.07,432.9633333333333
SBBR,ARR,C100,2023-04-25,194,28,4741.75,4216.7733333333335,524.9766666666667,4741.75,4214.8966666666665,526.8533333333334
SBBR,ARR,C40,2023-04-25,201,21,2904.1,2589.7933333333335,314.3066666666666,2904.1,2528.68,358.67
SBBR,ARR,C100,2023-04-26,199,38,4909.416666666667,4364.18,545.2366666666667,4909.416666666667,4322.18,587.2366666666667
SBBR,ARR,C40,2023-04-26,206,31,2925.1666666666665,2660.27,264.89666666666665,2925.1666666666665,2598.5466666666666,326.62
SBBR,ARR,C100,2023-04-27,207,32,5107.133333333333,4528.283333333334,578.85,5107.133333333333,4522.706666666667,584.4266666666666
SBBR,ARR,C40,2023-04-27,216,23,3145.6,2828.3633333333332,317.2366666666667,3145.6,2769.1266666666666,376.47333333333336
SBBR,ARR,C100,2023-04-28,191,46,4795.683333333333,4181.24,614.4433333333333,4795.683333333333,4183.766666666666,611.9166666666666
SBBR,ARR,C40,2023-04-28,196,41,3009.7833333333333,2583.16,426.6233333333334,3009.7833333333333,2549.653333333333,460.13
SBBR,ARR,C100,2023-04-29,139,35,3326.5333333333333,3024.9533333333334,301.58,3326.5333333333333,3025.85,300.68333333333334
SBBR,ARR,C40,2023-04-29,143,31,2016.8,1836.5733333333333,180.22666666666663,2016.8,1804.61,212.19
SBBR,ARR,C100,2023-04-30,119,12,2809.3333333333335,2590.286666666667,219.04666666666665,2809.3333333333335,2601.766666666667,207.56666666666666
SBBR,ARR,C40,2023-04-30,124,7,1686.65,1588.0333333333333,98.61666666666666,1686.65,1563.98,122.67
SBBR,ARR,C100,2023-05-01,156,31,3742.8333333333335,3375.27,367.56333333333333,3742.8333333333335,3399.536666666667,343.2966666666667
SBBR,ARR,C40,2023-05-01,158,29,2275.3166666666666,2041.6233333333332,233.69333333333333,2275.3166666666666,2017.59,257.7266666666667
SBBR,ARR,C100,2023-05-02,204,32,5086.766666666666,4419.873333333333,666.8933333333333,5086.766666666666,4435.316666666667,651.45
SBBR,ARR,C40,2023-05-02,209,27,3155.2166666666667,2737.52,417.69666666666666,3155.2166666666667,2695.9533333333334,431.08
SBBR,ARR,C100,2023-05-03,197,42,4884.833333333333,4355.426666666666,529.4066666666666,4884.833333333333,4315.31,569.5233333333333
SBBR,ARR,C40,2023-05-03,208,31,3042.4166666666665,2742.92,299.49666666666667,3042.4166666666665,2668.9866666666667,351.91333333333336
SBBR,ARR,C100,2023-05-04,207,49,5053.133333333333,4500.723333333333,552.41,5053.133333333333,4487.11,566.0233333333333
SBBR,ARR,C40,2023-05-04,219,37,3200.1,2798.9833333333336,401.1166666666666,3200.1,2731.4933333333333,444.1066666666667
SBBR,ARR,C100,2023-05-05,194,46,4852.233333333334,4225.846666666666,626.3866666666667,4852.233333333334,4228.306666666666,623.9266666666666
SBBR,ARR,C40,2023-05-05,201,39,3006.15,2596.28,409.87,3006.15,2533.57,449.8466666666667
SBBR,ARR,C100,2023-05-06,165,18,3880.3166666666666,3579.0433333333335,301.27333333333337,3880.3166666666666,3591.826666666667,288.49
SBBR,ARR,C40,2023-05-06,172,11,2352.5666666666666,2190.45,162.11666666666665,2352.5666666666666,2157.7566666666667,194.81
SBBR,ARR,C100,2023-05-07,153,20,3728.516666666667,3342.2633333333333,386.25333333333333,3728.516666666667,3347.7200000000003,380.7966666666667
SBBR,ARR,C40,2023-05-07,158,15,2283.35,2043.9,239.45,2283.35,2011.8,271.55
SBBR,ARR,C100,2023-05-08,143,90,3462,3118.6066666666666,343.3933333333333,3462,3124.3633333333332,337.63666666666666
SBBR,ARR,C40,2023-05-08,145,88,2137.0333333333333,1876.69,260.34333333333336,2137.0333333333333,1830.5133333333333,246.78666666666666
SBBR,ARR,C100,2023-05-09,189,58,4723.766666666666,4125.33,598.4366666666666,4723.766666666666,4079.7966666666666,598.1866666666666
SBBR,ARR,C40,2023-05-09,195,52,2760.7833333333333,2505.7233333333334,255.05999999999997,2760.7833333333333,2450.7,310.0833333333333
SBBR,ARR,C100,2023-05-10,198,33,4732.15,4295.31,436.84,4732.15,4305.8133333333335,426.33666666666664
SBBR,ARR,C40,2023-05-10,204,27,2858.8166666666666,2630.24,228.57666666666668,2858.8166666666666,2585.3766666666666,273.44
SBBR,ARR,C100,2023-05-11,200,38,4868.55,4338.676666666666,529.8733333333333,4868.55,4329.516666666666,539.0333333333333
SBBR,ARR,C40,2023-05-11,203,35,2919.766666666667,2619.03,300.7366666666667,2919.766666666667,2573.7166666666667,346.05
SBBR,ARR,C100,2023-05-12,191,47,4760.133333333333,4136.61,623.5233333333333,4760.133333333333,4155.83,604.3033333333333
SBBR,ARR,C40,2023-05-12,194,44,2849.133333333333,2542.5933333333332,306.54,2849.133333333333,2508.4666666666667,340.6666666666667
SBBR,ARR,C100,2023-05-13,170,17,4104.55,3672.2633333333333,432.2866666666667,4104.55,3697.12,407.43
SBBR,ARR,C40,2023-05-13,168,19,2410.7166666666667,2183.866666666667,226.85000000000002,2410.7166666666667,2165.5466666666666,245.17
SBBR,ARR,C100,2023-05-14,154,15,3761.5833333333335,3357.5866666666666,403.99666666666667,3761.5833333333335,3398.536666666667,363.0466666666667
SBBR,ARR,C40,2023-05-14,153,16,2197.55,2003.1733333333334,194.37666666666667,2197.55,1989.34,208.21
SBBR,ARR,C100,2023-05-15,185,32,4506.4,4016.61,489.79,4506.4,4039.726666666667,466.67333333333335
SBBR,ARR,C40,2023-05-15,192,25,2738.8333333333335,2482.2433333333333,256.59,2738.8333333333335,2447.2966666666666,291.5366666666667
SBBR,ARR,C100,2023-05-16,207,25,5010.483333333334,4476.5,533.9833333333333,5010.483333333334,4451.676666666667,532.5233333333333
SBBR,ARR,C40,2023-05-16,205,27,2877.016666666667,2624.3933333333334,252.6233333333333,2877.016666666667,2583.68,293.33666666666664
SBBR,ARR,C100,2023-05-17,210,43,5268.066666666667,4608.173333333333,659.8933333333333,5268.066666666667,4567.136666666667,700.93
SBBR,ARR,C40,2023-05-17,219,34,3244.733333333333,2835.3133333333335,409.41999999999996,3244.733333333333,2771.6,473.1333333333333
SBBR,ARR,C100,2023-05-18,195,46,4681.866666666667,4265.77,416.0966666666667,4681.866666666667,4260.81,421.0566666666667
SBBR,ARR,C40,2023-05-18,196,45,2787.483333333333,2541.96,245.5233333333333,2787.483333333333,2499.83,287.6533333333333
SBBR,ARR,C100,2023-05-19,193,42,5666.116666666667,4253.333333333333,1412.7833333333333,5666.116666666667,4193.363333333334,1472.7533333333333
SBBR,ARR,C40,2023-05-19,197,38,3391.766666666667,2535.63,856.1366666666667,3391.766666666667,2455.0733333333333,924.8933333333333
SBBR,ARR,C100,2023-05-20,168,24,4116.533333333334,3638.6266666666666,477.90666666666664,4116.533333333334,3655.2733333333335,461.26
SBBR,ARR,C40,2023-05-20,175,17,2546.383333333333,2234.0533333333333,312.33,2546.383333333333,2200.34,346.04333333333335
SBBR,ARR,C100,2023-05-21,155,15,3789.8,3386.266666666667,403.5333333333333,3789.8,3397.76,392.04
SBBR,ARR,C40,2023-05-21,159,11,2275.516666666667,2068.1366666666668,207.38,2275.516666666667,2041.0433333333333,234.47333333333333
SBBR,ARR,C100,2023-05-22,191,26,4832.516666666666,4171.276666666667,661.24,4832.516666666666,4165.61,666.9066666666666
SBBR,ARR,C40,2023-05-22,192,25,2882.4333333333334,2493.63,388.80333333333334,2882.4333333333334,2421.2933333333335,397.0733333333333
SBBR,ARR,C100,2023-05-23,217,42,5339.266666666666,4739.58,599.6866666666666,5339.266666666666,4699.04,640.2266666666667
SBBR,ARR,C40,2023-05-23,223,36,3180.5,2863.6133333333332,316.8866666666666,3180.5,2800.9266666666667,379.5733333333333
SBBR,ARR,C100,2023-05-24,212,48,5365.266666666666,4636.61,728.6566666666666,5365.266666666666,4620.516666666666,744.75
SBBR,ARR,C40,2023-05-24,219,41,3356.866666666667,2856.286666666667,500.58,3356.866666666667,2780.21,540.9566666666667
SBBR,ARR,C100,2023-05-25,202,46,5225.216666666666,4432.803333333333,792.4133333333333,5225.216666666666,4408.033333333333,817.1833333333333
SBBR,ARR,C40,2023-05-25,210,38,3209.1833333333334,2722.576666666667,486.6066666666666,3209.1833333333334,2669.6966666666667,539.4866666666667
SBBR,ARR,C100,2023-05-26,182,47,4531.416666666667,3982.34,549.0766666666667,4531.416666666667,3976.2166666666667,555.2
SBBR,ARR,C40,2023-05-26,187,42,2789.983333333333,2407.806666666667,382.1766666666667,2789.983333333333,2363.2766666666666,426.70666666666665
SBBR,ARR,C100,2023-05-27,165,25,3865.516666666667,3573.423333333333,292.09333333333336,3865.516666666667,3594.55,270.96666666666664
SBBR,ARR,C40,2023-05-27,170,20,2356.0666666666666,2175.1433333333334,180.92333333333332,2356.0666666666666,2143.793333333333,212.27333333333334
SBBR,ARR,C100,2023-05-28,161,34,3841.8,3518.423333333333,323.37666666666667,3841.8,3515.383333333333,326.4166666666667
SBBR,ARR,C40,2023-05-28,165,30,2279.366666666667,2119.17,160.19666666666666,2279.366666666667,2083.7866666666664,195.58
SBBR,ARR,C100,2023-05-29,198,36,4929.7,4326.45,603.25,4929.7,4310.23,619.47
SBBR,ARR,C40,2023-05-29,205,29,2995.483333333333,2653.53,341.9533333333333,2995.483333333333,2584.35,390.01666666666665
SBBR,ARR,C100,2023-05-30,226,45,5704.383333333333,4940.536666666667,763.8466666666666,5704.383333333333,4903.1,801.2833333333333
SBBR,ARR,C40,2023-05-30,231,40,3423.6833333333334,2981.036666666667,442.64666666666665,3423.6833333333334,2912.076666666667,511.6066666666667
SBBR,ARR,C100,2023-05-31,190,45,4711.133333333333,4127.676666666666,583.4566666666667,4711.133333333333,4148.223333333333,562.91
SBBR,ARR,C40,2023-05-31,198,37,2884.15,2571.133333333333,313.01666666666665,2884.15,2516.4866666666667,336.14666666666665
SBBR,ARR,C100,2023-06-01,198,40,4768.9,4305.126666666667,463.7733333333333,4768.9,4290.25,478.65
SBBR,ARR,C40,2023-06-01,200,38,2771,2547.82,223.17999999999998,2771,2501.41,269.59
SBBR,ARR,C100,2023-06-02,186,43,4670.583333333333,4044.0533333333333,626.53,4670.583333333333,4048.5033333333336,622.08
SBBR,ARR,C40,2023-06-02,192,37,2919.1,2469.0666666666666,450.0333333333333,2919.1,2430.253333333333,488.8466666666667
SBBR,ARR,C100,2023-06-03,87,107,2147.65,1868.3566666666666,279.29333333333335,2147.65,1884.6966666666667,262.9533333333333
SBBR,ARR,C40,2023-06-03,88,106,1256.75,1109.1266666666668,147.62333333333333,1256.75,1098.6266666666666,158.12333333333333
SBBR,ARR,C100,2023-06-04,77,113,1942.4166666666667,1713.3766666666666,229.04000000000002,1942.4166666666667,1704.87,237.54666666666665
SBBR,ARR,C40,2023-06-04,82,108,1215.7166666666667,1084.2266666666667,131.49,1215.7166666666667,1060.7533333333333,154.96333333333334
SBBR,ARR,C100,2023-06-05,211,22,5213.2,4636.59,576.61,5213.2,4610.793333333333,602.4066666666666
SBBR,ARR,C40,2023-06-05,211,22,3028.1833333333334,2753.2566666666667,274.9266666666667,3028.1833333333334,2703.3566666666666,324.82666666666665
SBBR,ARR,C100,2023-06-06,203,42,5062.116666666667,4445.873333333333,616.2433333333333,5062.116666666667,4430.236666666667,631.88
SBBR,ARR,C40,2023-06-06,211,34,3074.016666666667,2748.3633333333332,325.6533333333333,3074.016666666667,2688.253333333333,385.7633333333333
SBBR,ARR,C100,2023-06-07,201,48,5142.916666666667,4412.133333333333,730.7833333333333,5142.916666666667,4378.65,764.2666666666667
SBBR,ARR,C40,2023-06-07,218,31,3268.1,2811.71,456.39,3268.1,2754.0633333333335,514.0366666666666
SBBR,ARR,C100,2023-06-08,175,26,4454.95,3854.4566666666665,600.4933333333333,4454.95,3843.516666666667,611.4333333333333
SBBR,ARR,C40,2023-06-08,174,27,2624.6,2291.5666666666666,333.0333333333333,2624.6,2253.443333333333,371.15666666666664
SBBR,ARR,C100,2023-06-09,159,27,3921.016666666667,3477.6466666666665,443.37,3921.016666666667,3490.38,430.63666666666666
SBBR,ARR,C40,2023-06-09,165,21,2380.3,2163.66,216.64,2380.3,2130.84,249.46
SBBR,ARR,C100,2023-06-10,142,12,3432.9,3107.38,325.52,3432.9,3124.616666666667,308.28333333333336
SBBR,ARR,C40,2023-06-10,146,8,2102.3,1907.6633333333334,194.63666666666668,2102.3,1881.5533333333333,220.74666666666667
SBBR,ARR,C100,2023-06-11,163,18,3968.25,3587.5833333333335,380.6666666666667,3968.25,3583.71,384.54
SBBR,ARR,C40,2023-06-11,161,20,2307.1,2114.7566666666667,192.34333333333333,2307.1,2081.49,225.61
SBBR,ARR,C100,2023-06-12,205,27,5059.75,4494.58,565.17,5059.75,4514.263333333333,545.4866666666667
SBBR,ARR,C40,2023-06-12,212,20,3081.5833333333335,2764.06,317.5233333333333,3081.5833333333335,2720.77,360.81333333333333
SBBR,ARR,C100,2023-06-13,216,42,5516.116666666667,4734.643333333333,781.4733333333334,5516.116666666667,4684.496666666667,831.62
SBBR,ARR,C40,2023-06-13,226,32,3246.6666666666665,2876.693333333333,369.9733333333333,3246.6666666666665,2806.503333333333,420.93
SBBR,ARR,C100,2023-06-14,214,46,5334.583333333333,4675.653333333334,658.93,5334.583333333333,4651.1033333333335,683.48
SBBR,ARR,C40,2023-06-14,225,35,3243.55,2874.06,369.49,3243.55,2819.82,423.73
SBBR,ARR,C100,2023-06-15,208,49,5020.85,4528.433333333333,492.4166666666667,5020.85,4519.46,501.39
SBBR,ARR,C40,2023-06-15,221,36,3081.45,2827.8233333333333,253.62666666666664,3081.45,2779.733333333333,301.71666666666664
SBBR,ARR,C100,2023-06-16,202,53,5184.15,4430.783333333334,753.3666666666667,5184.15,4395.016666666666,789.1333333333333
SBBR,ARR,C40,2023-06-16,207,48,3138.1833333333334,2671.29,466.8933333333333,3138.1833333333334,2615.53,522.6533333333333
SBBR,ARR,C100,2023-06-17,175,28,4254.533333333334,3806.2933333333335,448.24,4254.533333333334,3825.4133333333334,429.12
SBBR,ARR,C40,2023-06-17,177,26,2493.5,2277.21,216.29,2493.5,2248.076666666667,245.42333333333335
SBBR,ARR,C100,2023-06-18,173,25,4327.333333333333,3795.41,531.9233333333333,4327.333333333333,3788.2333333333336,539.1
SBBR,ARR,C40,2023-06-18,175,23,2545.983333333333,2277.5833333333335,268.4,2545.983333333333,2242.3566666666666,303.62666666666667
SBBR,ARR,C100,2023-06-19,215,30,5378.783333333334,4693.25,685.5333333333333,5378.783333333334,4672.446666666667,706.3366666666667
SBBR,ARR,C40,2023-06-19,215,30,3177.7,2785.153333333333,392.5466666666666,3177.7,2740.0533333333333,437.64666666666665
SBBR,ARR,C100,2023-06-20,222,42,5644.266666666666,4894.416666666667,749.85,5644.266666666666,4823.433333333333,820.8333333333334
SBBR,ARR,C40,2023-06-20,227,37,3310.95,2940.5533333333333,370.39666666666665,3310.95,2872.8033333333333,438.14666666666665
SBBR,ARR,C100,2023-06-21,204,58,5501.75,4475.96,1025.79,5501.75,4446.066666666667,1055.6833333333334
SBBR,ARR,C40,2023-06-21,210,52,3068.516666666667,2704.54,363.9766666666667,3068.516666666667,2648.5,420.01666666666665
SBBR,ARR,C100,2023-06-22,208,46,5127.7,4563.393333333333,564.3066666666666,5127.7,4545.616666666667,582.0833333333334
SBBR,ARR,C40,2023-06-22,215,39,3158.5333333333333,2818.733333333333,339.8,3158.5333333333333,2763.9333333333334,394.6
SBBR,ARR,C100,2023-06-23,203,39,5126.183333333333,4440.18,686.0033333333333,5126.183333333333,4424.816666666667,701.3666666666667
SBBR,ARR,C40,2023-06-23,201,41,2943.0833333333335,2583.3966666666665,359.68666666666667,2943.0833333333335,2542.6133333333332,400.46999999999997
SBBR,ARR,C100,2023-06-24,174,23,4283.116666666667,3774.1133333333332,509.00333333333333,4283.116666666667,3802.0466666666666,481.07
SBBR,ARR,C40,2023-06-24,170,27,2424.1666666666665,2184.3133333333335,239.85333333333332,2424.1666666666665,2159.34,264.82666666666665
SBBR,ARR,C100,2023-06-25,144,21,3542.983333333333,3132.0866666666666,410.89666666666665,3542.983333333333,3168.846666666667,374.13666666666666
SBBR,ARR,C40,2023-06-25,149,16,2158.4333333333334,1929.27,229.1633333333333,2158.4333333333334,1910.4266666666667,248.00666666666666
SBBR,ARR,C100,2023-06-26,192,44,4766.383333333333,4184.246666666667,582.1366666666667,4766.383333333333,4224.053333333333,542.33
SBBR,ARR,C40,2023-06-26,192,44,2816.983333333333,2491.5266666666666,325.45666666666665,2816.983333333333,2468.1066666666666,348.87666666666667
SBBR,ARR,C100,2023-06-27,189,60,4735.316666666667,4129.966666666666,605.35,4735.316666666667,4123.78,611.5366666666666
SBBR,ARR,C40,2023-06-27,201,48,2974.7166666666667,2572.05,402.66666666666663,2974.7166666666667,2536.4666666666667,438.25
SBBR,ARR,C100,2023-06-28,189,35,4616.8,4128.433333333333,488.3666666666667,4616.8,4130.426666666666,486.37333333333333
SBBR,ARR,C40,2023-06-28,198,26,2831.6833333333334,2572.8733333333334,258.81,2831.6833333333334,2531.73,299.9533333333333
SBBR,ARR,C100,2023-06-29,198,42,4991.55,4338.746666666667,652.8033333333333,4991.55,4335.846666666666,655.7033333333334
SBBR,ARR,C40,2023-06-29,207,33,3103.85,2684.46,419.39,3103.85,2649.98,453.87
SBBR,ARR,C100,2023-06-30,204,42,5129.033333333333,4435.82,693.2133333333333,5129.033333333333,4443.193333333334,685.84
SBBR,ARR,C40,2023-06-30,203,43,3047.3333333333335,2605.476666666667,441.8566666666666,3047.3333333333335,2577.21,470.12333333333333
SBBR,ARR,C100,2023-07-01,155,19,3704.1,3373.0033333333336,331.09666666666664,3704.1,3384.2799999999997,319.82
SBBR,ARR,C40,2023-07-01,158,16,2209.633333333333,2017.0333333333333,192.59999999999997,2209.633333333333,1993.8433333333332,215.79
SBBR,ARR,C100,2023-07-02,161,26,3827.616666666667,3488.1033333333335,339.5133333333333,3827.616666666667,3516.383333333333,311.23333333333335
SBBR,ARR,C40,2023-07-02,168,19,2340.8,2159.69,181.10999999999999,2340.8,2200.6866666666665,140.11333333333334
SBBR,ARR,C100,2023-07-03,177,42,4338.633333333333,3855.9166666666665,482.71666666666664,4338.633333333333,3868.5833333333335,470.05
SBBR,ARR,C40,2023-07-03,185,34,2748.4833333333336,2383.3733333333334,365.11,2748.4833333333336,2360.3866666666668,388.0966666666667
SBBR,ARR,C100,2023-07-04,191,47,4861.683333333333,4228.796666666667,632.8866666666667,4861.683333333333,4194.496666666667,667.1866666666666
SBBR,ARR,C40,2023-07-04,198,40,3027.1,2591.866666666667,435.23333333333335,3027.1,2604.99,422.11
SBBR,ARR,C100,2023-07-05,194,45,4824.9,4259.626666666667,565.2733333333333,4824.9,4234.303333333333,590.5966666666667
SBBR,ARR,C40,2023-07-05,200,39,2976.8166666666666,2607.866666666667,368.95,2976.8166666666666,2563.8333333333335,412.98333333333335
